Text,Retweet count,Favorite count
b'\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,0
b'nasir e isis.',0,0
b'Targeted #ISIS accounts\nhttps://t.co/AUBtcb6lQf\nhttps://t.co/8R8dfmKj3L \xf0\x9f\x87\xab\xf0\x9f\x87\xb7\nhttps://t.co/F1yxOgVdFz \xf0\x9f\x87\xab\xf0\x9f\x87\xb7\n#targets #iceisis #opiceisis',0,0
b'Er plante Anschl\xc3\xa4ge: ISIS-Terrorist Imran Q. aus Oberhausen get\xc3\xb6tet https://t.co/RTTLYVyuoz',0,0
b'@freespeak3 They are as Christian as ISIS is Muslim. They pick and choose little bits and pieces of scripture they\xe2\x80\xa6 https://t.co/2XJbN0Xc8B',0,0
"b'@addisstandard Megerssa Fake Ethio addiction!""Liar Liar Pants on Fire\xe2\x80\x9dFact: Oromo ISIS Megerssa reloc. m/t 1 mil. O\xe2\x80\xa6 https://t.co/GcJkX1So9N'",0,0
"b""delona_evans fireshallcoum TgthrWeRemember You said ISIS (as your description of fascism) was progressive, I don't\xe2\x80\xa6 https://t.co/Hf9Kxjanje""",0,0
"b'@SalihTorgeir @NRA Gabbard ""peacefully"" states ""We must defeat ISIS militarily.""\n ""When it comes to the war against\xe2\x80\xa6 https://t.co/qwZY8HgLj6'",0,0
"b'@maenniska @HeikoMaas Achso,stimmt ja,die Wei\xc3\x9fhelme r\xc3\xa4umen ja nur auf,wo grad zuf\xc3\xa4llig Daesh agiert...\ndeswegen gib\xe2\x80\xa6 https://t.co/kxxiThuBkO'",0,0
b'@kilmeade \nISIS 3.0. And you keep recruiting American ISIS. \nhttps://t.co/gA2D9oTJOm',0,0
"b'Isis Ishtar (YuGiOh) has a birthday today: April 5, 2019 at 12:00AM (=^\xef\xbd\xa5^=)'",0,0
b'Tens of thousands of #Yazidis had to flee to #MountSinjar. They remained trapped there for days and many Died of Hu\xe2\x80\xa6 https://t.co/qiPieJjPS2',0,0
"b'First reliable, lethal and fully committed partner on the ground since WW2. Of course under Trump-Pompeo and others\xe2\x80\xa6 https://t.co/bAbIK5Km8m'",0,0
"b'@AbbayMedia Megerssa Fake Ethio addiction!""Liar Liar Pants on Fire\xe2\x80\x9dFact: Oromo ISIS Megerssa reloc. m/t 1 mil. Orom\xe2\x80\xa6 https://t.co/aYz0QHosZP'",0,0
"b'ISIS\xe2\x80\x99s Amaq News Agency released its first combat video from Mali, claiming to show an ambush on French forces.\xe2\x80\xa6 https://t.co/DEvxBkTqwD'",0,0
b'How Trump Betrayed the General Who Defeated ISIS https://t.co/GcWZQCTrnh',0,0
"b'On August 7, 2014, the #US announced military action to help the trapped #Yazidis at the request of the #Iraqi Gove\xe2\x80\xa6 https://t.co/JOJV8Ubg4v'",0,0
b'How Trump Betrayed the General Who Defeated ISIS https://t.co/Y6yN7fPwGA',0,0
b'https://t.co/ciwnSd35Qr... https://t.co/wssDQxcNhi',0,0
"b'Around 10,000 #Yazidis were either Killed or Captured in August 2014 alone, out of which 3,100 were Murdered by Gun\xe2\x80\xa6 https://t.co/DebdzIhuaZ'",0,0
b'A fantastic &amp; informative article in the @NewYorker. I hope @realDonaldTrump reads it &amp; reflects on Americas respon\xe2\x80\xa6 https://t.co/N4NNSuNo8T',0,0
"b'Isis: Ue, discusso di rimpatri fighter https://t.co/wPX0lOuimr #thexeon'",0,0
b'@NataliaSancha @elpais_inter Viajaron all\xc3\xad voluntariamente.\nSi se han rendido y aparentan estar arrepentidas es por\xe2\x80\xa6 https://t.co/VtYRkRvBg7',0,0
b'Rel\xc3\xa1jate',0,0
b'@KaluginaKhan Oh let me take a wild guess. You\xe2\x80\x99re ISIS right?',0,0
"b'Today is 6 years since the foundation of the #YPJ, the women\xe2\x80\x99s protection units in #Rojava. From the liberation of\xe2\x80\xa6 https://t.co/dWnB4btJSF'",0,0
"b'T\xc3\xa4m\xc3\xa4 tieto yll\xc3\xa4tti minut monestakin syyst\xc3\xa4, koska tilanne oli t\xc3\xa4ysin poikkeuksellinen kymmenen vuotisella urallani\xe2\x80\xa6 https://t.co/DSqPpMl1QD'",0,0
"b'@Birtukanmideksa Megerssa Fake Ethio addiction!""Liar Liar Pants on Fire\xe2\x80\x9dFact: Oromo ISIS Megerssa reloc. m/t 1 mil.\xe2\x80\xa6 https://t.co/pCCAnXheeU'",0,0
"b'Enga\xc3\xb1adas las pobres , ellas entendieron que iban a Soria , no a Siria .'",0,0
b'Experts fear ISIS terrorist knifemen will target Western church for their next attack - Mirror Online\nhttps://t.co/vBZrmODaOz',0,0
b'@JohanForssell Det Tyska f\xc3\xb6rslaget \xc3\xa4r inte retroaktivt s\xc3\xa5 \xc3\xa4ven om det inf\xc3\xb6rs ber\xc3\xb6r de inte dem som idag stridit f\xc3\xb6r ISIS.',0,0
b'@JordanSchachtel @SebGorka I sense a long standing past relationship between McCain and Qatar (the Al Qaida and ISI\xe2\x80\xa6 https://t.co/8DClsmOoqu',0,0
"b'anivers\xc3\xa1rio chegando\npresentes poss\xc3\xadveis \npode perguntar o que eu acharia legal, \xc3\xa9 horr\xc3\xadvel n\xc3\xa3o gostar de presente,\xe2\x80\xa6 https://t.co/YeYe6DYcDL'",0,0
"b""@TuhinIs74953404 @NadiaMuradBasee ISIS grew out of al-Qaeda in Iraq, true.  There is much debate about Bush's war i\xe2\x80\xa6 https://t.co/Hf8DJh9ne4""",0,0
"b'#Yazidis -In addition to the Killings, #ISIL systematically separated the Women to #Rape, Sexually Mutilate &amp; Steri\xe2\x80\xa6 https://t.co/RRvilgyc4s'",0,0
"b'@SahleWorkZewde Megerssa Fake Ethio addiction!""Liar Liar Pants on Fire\xe2\x80\x9dFact: Oromo ISIS Megerssa reloc. m/t 1 mil.\xe2\x80\xa6 https://t.co/SA7HWWpGA1'",0,0
b'@kel_emvor So do the people who were murdered and raped by ISIS that she joined. Second chances have to be earned.\xe2\x80\xa6 https://t.co/j3cVq1QbVE',0,0
"b'@Vanessa1971 @realDonaldTrump That is YOUR truth...still not a cogent argument.\nHe doesn\xe2\x80\x99t hate BHO, he dislikes hi\xe2\x80\xa6 https://t.co/NhH0W81dpa'",0,0
b'Enorme reportaje. Qu\xc3\xa9 tremendo trabajo period\xc3\xadstico.',0,0
"b""@HarbirSingh_ @jihadwatchRS @AndreaHorwath They just don't stop do they. Bringing their 2000 year war to the west -\xe2\x80\xa6 https://t.co/WwxVKH9ajG""",0,0
b'@GirlsruleNZ Its happening in NZ every Day of every Week of every Month of every Year and if you watch The Horror M\xe2\x80\xa6 https://t.co/hV4RmQtHl7',0,0
"b""British anti-ISIS fighter 'joined Kurds as last line of defence'\nGive the man a medal  https://t.co/83WoakDMiH""",0,0
b'@MizCazorla1 where in the world have you read that ISIS members gets Retrained by Syrian army?... The countries som\xe2\x80\xa6 https://t.co/pskRhUWkea',0,0
b'After #ISIS: #Yazidi boys who survived horrors face long road to healing - my report from #Syria and #Iraq for\xe2\x80\xa6 https://t.co/zE5Dn0BOsH',0,0
b'Isis won an spl game and got first banned the following game shes op thank you for coming to my ted talk',0,0
"b'@filipo_i @iunida Estos son los cachorros de Roberto Vaquero, condenado por colaborar con el PKK\xf0\x9f\x91\x87\nhttps://t.co/XOPH7KOzCd'",0,0
"b'Estas mujeres quer\xc3\xadan ir a \xe2\x80\x9cciudad buena\xe2\x80\x9d con mujeres que usen hijab , ni\xc3\xb1os criados en Islam, pues que sigan all\xc3\xad!!'",0,0
b'isis sey log waisey hi dartey hai jaisey hukum sey bharatpur mai \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85',0,0
b'ISIS now weaponizing drones in Syria | New York Post\nhttps://t.co/Tc5IjzQIRL',0,0
"b'I Was In South Carolina On April 4th , 1968  And By The Way My Birth Record ISIS  April 3rd, 1957,  Charleston, Sou\xe2\x80\xa6 https://t.co/wINRMn57pu'",0,0
b'Bah a Isis mente DESCARADAMENTE pra mim',0,0
b'@Felippe_Hermes @rationalexpec Ela entrou na Black List do Isis por fazer filme com v\xc3\xa9u. Est\xc3\xa1 em primeiro lugar no\xe2\x80\xa6 https://t.co/epB2eYUTyr',0,0
b'Hungary Says Suspected ISIS Beheader Had Pre-Paid Debit Card from EU https://t.co/GaDJyUGWcy via @BreitbartNews',0,0
b'Writing this piece was a little heartbreaking. The US asks others to partner with it to achieve our interests--and\xe2\x80\xa6 https://t.co/z7bp1bnlvU',0,0
"b'Clinton Foundation \xe2\x80\x98funded by same money as Isis\xe2\x80\x99, says Julian Assange https://t.co/8gSfkXa4wF'",0,0
b'@realDonaldTrump Mr. President just stay focused on the tasks at hand! Any number that you will present is much bet\xe2\x80\xa6 https://t.co/KW9R5K87Yz',0,0
"b""Yazidis and Christians are already returning to areas that were taken by ISIS. \n\nMeanwhile, Hindus still can't retu\xe2\x80\xa6 https://t.co/abiuH1tpjW""",0,0
b'M a d r e m i a',0,0
"b'But, all you ever hear about is ISIS passaround Shamima bloody Begum!'",0,0
b'\xe2\x9b\x94ISIS\n\n\xe2\x9e\xa1https://t.co/NVlzGTz9ff\n\xf0\x9f\x86\x94https://t.co/ZZYjMEDfC5\n\n\xe2\x9e\xa1https://t.co/VF4xrNXgZD\n\xf0\x9f\x86\x94https://t.co/dLPS8yn136\n\n[ #KatibaDesKuffars ]',0,0
b'@TCshadow1984 @Anthony36813786 Oh God just fuck right off and join ISIS then',0,0
"b'Sinjar\xe2\x80\x99s exiled Yazidis, enslaved during the ISIS offensive, are still a long way from returning home #isis\xe2\x80\xa6 https://t.co/hBePgs1YNs'",0,0
b'#Muslim;  #Syria #ISIS  #IS Peter Townsend - Coming soon to both Audible and Itunes. Sign up for updates at: https://t.co/VVYRRf1njC',0,0
b'After ISIS: Yazidi boys who survived conscripted service face a new test of their resilience as they arrive \xe2\x80\x9chome\xe2\x80\x9d\xe2\x80\xa6 https://t.co/nJhLKruuKH',0,0
b'@UdayMahurkar @sufimusafir @MSufiSaint @SunniBarelviTTS @RazaAcademy_ @AhlesunnatAlert @sufirushk @davidfrawleyved\xe2\x80\xa6 https://t.co/Y8odoNXIKx',0,0
"b'ISIS ""LAUGHS!"" at Hillary and four more years of Obama'",0,0
b'@krassenstein @RepAdamSchiff Hey Assenstein! Under Obama we had the supreme leader of Al Quieda/Isis and members of\xe2\x80\xa6 https://t.co/GkMUC09vo4',0,0
b'ISIS 3.0: The More Virulent Threat - LobeLog: https://t.co/DT27UuFvYI #follow &amp; #RT #cybersecurity #infosec',0,0
b'@ejmalrai ?',0,0
"b'@abdullahadam @TheMaskedArab I\xe2\x80\x99m just saying let\xe2\x80\x99s not forget how dangerous an ideology Islam can be, we\xe2\x80\x99ve just wi\xe2\x80\xa6 https://t.co/C3opQSr2xc'",0,0
b'@rhodescholar1 @ZounaidOsman @wasifhassan97 @LateNightsInThe @Zwei_Augen i agree ISIS  supposedely has nuclear mate\xe2\x80\xa6 https://t.co/NglOOOBc1h',0,0
"b'Gabbard ""peacefully"" states ""We must defeat ISIS militarily.""\n ""When it comes to the war against terrorists, I\xe2\x80\x99m a\xe2\x80\xa6 https://t.co/1YkwfA5swd'",0,0
b'I will defeat isis!\n...I mean Talon',0,0
"b'Gabbard ""peacefully"" states ""We must defeat ISIS militarily.""\n ""When it comes to the war against terrorists, I\xe2\x80\x99m a\xe2\x80\xa6 https://t.co/ufoq2u4Yvu'",0,0
b'Suspected ISIS Terrorist Arrested In Hungary Held Prepaid EU Debit Card https://t.co/NhAqMHYoy0',0,0
b'Que Carguen con Sus Decisiones!!!!',0,0
"b'Gabbard ""peacefully"" states ""We must defeat ISIS militarily.""\n ""When it comes to the war against terrorists, I\xe2\x80\x99m a\xe2\x80\xa6 https://t.co/zZVK7DejT3'",0,0
"b'\xce\x9c\xce\xb1 \xce\xa0\xce\xa9\xce\xa3 \xce\xbd \xcf\x84\xce\xbf\xcf\x85\xcf\x82 \xce\xb1\xcf\x86\xce\xae\xcf\x83\xce\xb5\xce\xb9 \xce\xbd \xcf\x86\xcf\x8d\xce\xb3\xce\xbf\xcf\x85\xce\xbd \xce\xbf #\xcf\x84\xcf\x83\xce\xaf\xcf\x80\xcf\x81\xce\xb1\xcf\x82 \xcf\x8c\xcf\x84\xce\xb1\xce\xbd \xcf\x84\xcf\x8c\xcf\x83\xce\xbf \xcf\x80\xce\xbf\xce\xbb\xcf\x8d \xcf\x84\xce\xbf\xcf\x85\xcf\x82 \xce\xb8\xce\xad\xce\xbb\xce\xb5\xce\xb9 \xce\xb5\xce\xb4\xcf\x8e,\xce\xb3 \xce\xbd \xcf\x84\xce\xbf\xce\xbd \xcf\x88\xce\xb7\xcf\x86\xce\xaf\xcf\x83\xce\xbf\xcf\x85\xce\xbd; \n\xce\x93\xce\xb9 \xce\xb1\xcf\x85\xcf\x84\xcf\x8c \xcf\x84\xce\xbf\xcf\x85\xcf\x82 \xce\xb5\xce\xb3\xce\xba\xce\xbb\xcf\x89\xce\xb2\xce\xaf\xce\xb6\xce\xb5\xce\xb9!\xf0\x9f\x98\xa0\xe2\x80\xa6 https://t.co/pFEnUTD4GK'",0,0
"b'Powerful, must read piece: \xe2\x80\x9cThe collaboration\xe2\x80\x94which deepened over three phases\xe2\x80\x94is an epic with twists, tragedies, a\xe2\x80\xa6 https://t.co/Hjf6SFbN6e'",0,0
b'Las tres espa\xc3\xb1olas del ISIS: \xe2\x80\x9cSolo deseamos irnos\xe2\x80\x9d https://t.co/YjI4IKLi0Z',0,0
"b""@cspan SAUDI'S IS SPORE GOVT...HOOTIES IS ISIS....THEY ARENT FIGHTING 1 ANOTHER, THEY R WORKING TOGETHER.""",0,0
"b""Do you know what Daesh is most afraid of?\nStrong and independent women. Women who aren't afraid to stand up for the\xe2\x80\xa6 https://t.co/IiLUUUfOUX""",0,0
b'Both the Saudis and the Israelis are suspected of collaborating in their support of ISIS and its derivatives in Syr\xe2\x80\xa6 https://t.co/rgcRB4P4tP',0,0
b'@ises_b ISIS EU TBM KKKKKJ',0,0
b'#ISIS #Caliphate Crumbles as Last Village in #Syria Falls - #COMMANetwork https://t.co/gjCxsf1HBA',0,0
b'Lo de blanquear a quien se uni\xc3\xb3 al ISIS voluntariamente es un error.',0,0
"b'@lordkierownik1 @CaptainPoland2 @JanZelig Nie, przywo\xc5\x82a\xc5\x82am neonazizm na podstawie og\xc3\xb3lnego pytania kto ma prawo wyk\xe2\x80\xa6 https://t.co/CczAkfzsd8'",0,0
b'30 Isis Terrorists Killed By British Sas Soldier With Grenade Launcher #Syria #Security https://t.co/EYV4wVFjke https://t.co/Ik4qFi64bE',0,0
"b""It's not just illegal, that's giving aid and comfort to the enemy. That's treason son! I want to find that picture\xe2\x80\xa6 https://t.co/gDpzf6H51w""",0,0
b'Omg not one of his Tweets were on my timeline \xf0\x9f\x99\x84 pertaining to today\xe2\x80\x99s NASA activities Ok someone Pleez Pick my NEW\xe2\x80\xa6 https://t.co/R9YhjCTJlZ',0,0
"b'Gabbard ""peacefully"" states ""We must defeat ISIS militarily.""\n ""When it comes to the war against terrorists, I\xe2\x80\x99m a\xe2\x80\xa6 https://t.co/oz8491G7WZ'",0,0
"b'We call it ""Bone Spur Leadership"", it\'s very stable, much genius:'",0,0
b'@mariiiicabrera El mariana me dan ganas de alistarme en ISIS.\nHace poco me enter\xc3\xa9 de algyien q tuvo una bebita y le puso nuestro nombre \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9',0,0
b'@cspan ISIS IS STILL OPERATIONAL &amp; THEY R TRYING TO BAILOUT &amp; COVER UP FOR THEIR TRUE LEADERS THE 3KS &amp; THEIR REGIME.',0,0
"b'@NataliaSancha @elpais_inter ) La primera es que los miembros de ISIS son expertos en radicalizar, habiendo objetiv\xe2\x80\xa6 https://t.co/Jf34i4RA2T'",0,0
b'@SteveKl00655958 @NadiaMuradBasee @BarackObama Isis and Black Water would be used by USA near future in Afghanistan',0,0
"b'Las del ISIS que se queden all\xc3\xad porque fu\xc3\xa9 lo que eligieron. Las de AQUI, por favor \xc2\xbfpor qu\xc3\xa9 no las adopt\xc3\xb3 OBAMA?\xe2\x80\xa6 https://t.co/kU61oLaNNo'",0,0
"b""#Syria's Assad  Army War #crimes   \xe2\x80\x9cscarecrow strategy,\xe2\x80\x9d                 Syrian regime in order to make religious m\xe2\x80\xa6 https://t.co/zNj1Z67Yij""",0,0
b'How Trump Betrayed the General Who Defeated ISIS https://t.co/U2hg2LvzsF',0,0
b'30 ISIS terrorists killed by British SAS soldier with grenade launcher https://t.co/IsTRYmLDSA',0,0
b'@DonMartinCTV @CTV_PowerPlay @janephilpott @Puglaas Where were you when @CPC_HQ Harper and Baird offered diplomatic\xe2\x80\xa6 https://t.co/C6H5b8mltd',0,0
b'Targeted #ISIS accounts\nhttps://t.co/cd9PEdxHlY \xf0\x9f\xa4\xa1\nhttps://t.co/bf4CzyAtOd\nhttps://t.co/PgxK0IuDNb\n#targets #iceisis #opiceisis',0,0
b'How Trump Betrayed the General Who Defeated ISIS | The New Yorker https://t.co/xA89xH6LeQ',0,0
"b'Una vida muy normal. Las mujeres iban con hijab, como yo, y me qued\xc3\xa9 tranquila. Mi marido me trajo enga\xc3\xb1ada. Yo era\xe2\x80\xa6 https://t.co/wZAyxuYzBR'",0,0
b'Biggy either sees Pandacat as Rival\xe2\x80\x99s biggest weakness or biggest strength. With that Isis game last game its likely the latter in my mind.',0,0
b'la isis con la regla no es la isis de siempre \xf0\x9f\x98\x94',0,0
b'@Flareb00t Dig going back to the Isis ban. Luckily Rival can always count on Poseidon for objective secure.',0,0
"b'@RepSwalwell Goodness, these ISIS like terrorists are roaming the United States of America threatening our elected\xe2\x80\xa6 https://t.co/wIPAxTb5lq'",0,0
b'Just heard you decided to give Mexico a year to act on immigration and drug cartel issues! This is similar to Obama\xe2\x80\xa6 https://t.co/wlRC8FMJfN',0,0
b'How to Paralyse &amp; Eliminate #ISIS in Less Than 24 Hours by HH #YounusAlGohar https://t.co/0Xlrjvojud #DonaldTrump\xe2\x80\xa6 https://t.co/UcxPGW8RKz',0,0
"b'@abrahamaxessian @aaronstein1 #Turkey actively supports a Terrorist controlled border &amp; has for some years, why ign\xe2\x80\xa6 https://t.co/qx15Hw8tV6'",0,0
b'How Trump Betrayed the General Who Defeated ISIS https://t.co/sPdJzTdDhp',0,0
"b""@raymondm51on01 This PM is nothing but a goddamn liar. And a hypocrite. And he's Anti Canadian. He also supports IS\xe2\x80\xa6 https://t.co/XFq982lg1Z""",0,0
b'Both the Saudis and the Israelis are suspected of collaborating in their support of ISIS and its derivatives in Syr\xe2\x80\xa6 https://t.co/Qaan8fdSLn',0,0
b'@ndtv If Saudi Arabia got nuclear weapon surely it will end it in the hands of terrorists of Al-Qaida and ISIS !! \xf0\x9f\x98\xa1',0,0
"b'@littlenemo75 @BrooxHart @TheEllenShow Hmm, they welcome Trump even more, and all the weapons he sold to them that\xe2\x80\xa6 https://t.co/oIFy5EKuXI'",0,0
"b'""Las tres espa\xc3\xb1olas del Isis"" han estado en total connivencia con el enemigo. Han sido c\xc3\xb3mplices de cr\xc3\xadmenes horren\xe2\x80\xa6 https://t.co/IklqOXsMg2'",0,0
b'@realDonaldTrump ISIS Has Not Been Defeated. It\xe2\x80\x99s Alive and Well in Southern Syria. \nPay attention to something wor\xe2\x80\xa6 https://t.co/cjtNPlT3wl',0,0
b'#Yazidi teenagers in Australia demand freedom for #women captured by IS.\n\n\xe2\x80\x9cISIS killed and tortured all Yazidi men\xe2\x80\xa6 https://t.co/vqPwGaOgJh',0,0
"b'@sanjukta @akdsol how stupid one can be, you need to see people like you. IUML also recruited people for ISIS and w\xe2\x80\xa6 https://t.co/LWplFCMdbd'",0,0
b'@JohnTiegen @BrownellsInc The golden Isis suppository',0,0
b'Eine herrliche Nachricht! Blattschu\xc3\x9f und nicht gutmenschlich in den gro\xc3\x9fen Zeh! This news makes my day! Go on this\xe2\x80\xa6 https://t.co/xmcFxiLnBu',0,0
b'#Syria',0,0
"b'Of course, most of that is due to Markus, who was 9th in efficiency of all players with 60 Isis and 7th for those w\xe2\x80\xa6 https://t.co/OuA7mYWaEs'",0,0
"b'@realDonaldTrump @LindseyGrahamSC @seanhannity @TuckerCarlson Mexico Border/ Drugs: If ISIS was killing 75,000 Amer\xe2\x80\xa6 https://t.co/rUXUnBQatC'",0,0
"b'@IlhanMN Shut your mouth, ISIS SUPPORTER'",0,0
b'Just by being seen in our Congress is aiding our Enemies!! There are elements of ISIS that remain!! #TheRainMakers\xe2\x80\xa6 https://t.co/AWWlgbhqiO',0,0
"b'meu pai t\xc3\xa1 querendo q eu levo a Isis pra casa dele, se eu levar vou sentir tanta falta'",0,0
"b""David Eggen, Alberta\xe2\x80\x99s NDP Minister of Education is a liar. He's a flip-flop. He's a two-faced, two-timing politici\xe2\x80\xa6 https://t.co/rZ4YtdcIYJ""",0,0
b'LooooooooL\n\nhttps://t.co/7xOhCh60Kt',0,0
b'@Easterngirl77 @kayakendall @BillKristol His trade wars have hurt American farmers and manufacturers. The \xe2\x80\x9creworked\xe2\x80\xa6 https://t.co/e7PHbKKsI7',0,0
b'@justanotherwool @PrimeWij What a deluded cretin. With your logic we should be killing innocent Muslims because of isis terrorist attacks.',0,0
b'@StateDept @stripedbanana3 You sponsored ISIS in Syria https://t.co/ox1Tku8SqI',0,0
b'Kept behind a wall of silence as they tried to do with Berevick and Jimmy the Bourke Street killers because when al\xe2\x80\xa6 https://t.co/sFXpRezi7R',0,0
b'@teresawarner She is Muslim/ISIS',0,0
b'CIA &amp; Mossad MUST Recognise All Global/Regional Risks &amp; Dangers With Having Jewish Radicals/Extremists/Militants Wi\xe2\x80\xa6 https://t.co/q9YIz61dZU',0,0
b'The latest #Syria Monitor! https://t.co/qcmBKlokw2 Thanks to @CRG_CRM @GastroHistory @EmporerofOZ #syria #isis',0,0
"b""@CityPolice Don't bite Graham, they do to wind us up, fucking wankers, they will be asking us to keep em peeled when ISIS come back""",0,0
b'@Volardelis @benshapiro The results are what they are.\nTax cuts\nRecord employment\nRecord unemployment \nRising wages\xe2\x80\xa6 https://t.co/B3qzE73zyv',0,0
"b'@affanzx @annisanjee Jangan pukul rata mas, isis juga klaim islam, savonarola juga klaim katolik, jangan buru-buru\xe2\x80\xa6 https://t.co/n0EqR7T9qu'",0,0
b'And I will continue to call out the worst and most harmful interpretations of Islam for being the hateful nasty evi\xe2\x80\xa6 https://t.co/dCtjLFWmI9',0,0
b'#Afghanistan \xf0\x9f\x87\xa6\xf0\x9f\x87\xab#ANA \nRT @khaama : Afghan Special Forces kill 13 ISIS militants in Nangarhar province\xe2\x80\xa6 https://t.co/EKGXL9TOmv',0,0
b'@Nacino6 @AttualitaL @CottarelliCPI @PiazzapulitaLA7 Altro che Isis!!!!! #facciamoreteeeeeeeh https://t.co/xNEvAcxD7Z',0,0
b'https://t.co/T5oHcnMuyd Clarification: a convoy of Federal Police was ambushed about 4 hours ago which prompted Arm\xe2\x80\xa6 https://t.co/iQewcjPlcH',0,0
b'@MaysaOoliveira Isis tamb\xc3\xa9m \xf0\x9f\x98\x8d',0,0
"b""@IlhanMN Aww, isn't that cute? Someone is mad because her monument to world slavery died with her ISIS family.""",0,0
b'Moroccan Grandma Stranded in Syria After Trying to Bring Grandkids Home https://t.co/bF5aye8tfF',0,0
"b'Might as well bend over and lube ur arsehole up for Isis lmfao half of u lot r mutuals with these sickos, selective\xe2\x80\xa6 https://t.co/kEjiT5vsUF'",0,0
"b""@deankett7 @SuzyLittle9 He got cocky. And I don't think he fully understood how knowledgable Michael Jackson's fans\xe2\x80\xa6 https://t.co/wspzf8xX7w""",0,0
"b'Mexicans, ISIS, whatever. All dem durn furriners are scary, right?'",0,0
"b""@LovelyAndyUK True, but it's just the latest front in the social media onslaught they've no option but to be aware\xe2\x80\xa6 https://t.co/g4BDbi8VV2""",0,0
b'Three Spanish ISIS women speak out: \xe2\x80\x9cWe just want to get out of here\xe2\x80\x9d https://t.co/psTbbLESNh',0,0
"b'Solo deseamos irnos pero la ley isl\xc3\xa1mica es la verdad, en Espa\xc3\xb1a las cosas van fatal, hay mujeres que se acuestan c\xe2\x80\xa6 https://t.co/SDVsL2sU0Q'",0,0
"b'@TulsiGabbard Gabbard ""peacefully"" states ""We must defeat ISIS militarily.""\n ""When it comes to the war against terr\xe2\x80\xa6 https://t.co/BeOT1The1L'",0,0
"b'This is me, taking a look at some captured ISIS weapons. We fought hard in Raqqa. Street by street, from the outski\xe2\x80\xa6 https://t.co/xIDhbkAqr8'",0,0
b'@Saamprater @dyl30g @PEACE77772 @libideous @wwwinspectaleak @good_heavens00 @bynaturenawty @ShunkanBlossom\xe2\x80\xa6 https://t.co/ugLqnCtq6q',0,0
"b""@AlOz35449 @darshnasoni I didn't say that.\nI was talking about the Kurdish Terrorists Groups who were blowing up in\xe2\x80\xa6 https://t.co/juKsmSYUhX""",0,0
b'\xe2\x9d\x9dI desire to humiliate ISIS\xe2\x9d\x9e \n \xe2\x80\x94 Linda Clarke',0,0
